"Skill ID";Profession;Elite;Name;Description;Type;"Type Code";Chapter;Attribute;"Attribute Code";Sacrifice;Exhaustion;"Energy regen";Energy;Adrenaline;Casting;Recharge
159;Necromancer;0;"Weaken Armor";"Spell. Target foe and foes adjacent to your target have Cracked Armor for 5..20 seconds.";Spell;sp;Core;Curses;cur;;;;5;;1;5
822;Necromancer;1;"Weaken Knees";"Elite Hex Spell. For 5..20 seconds, target foe suffers -5 Health degeneration and takes 5..15 damage while moving.";"Hex Spell";he;Factions;Curses;cur;;;;5;;1;10
1366;Necromancer;0;"Well of Darkness";"Well Spell. Exploit nearest corpse to create a Well of Darkness for 5..50 seconds. Hexed foes within the Well of Darkness miss 50% of the time.";"Well Spell";we;Nightfall;Curses;cur;;;;10;;1;20
2236;Necromancer;0;"Well of Ruin";"Well Spell. Exploit nearest corpse to create a Well of Ruin at its location. For 5..30 seconds, whenever a foe in the well takes physical damage, that foe has Cracked Armor for 5..20 seconds.";"Well Spell";we;"Eye of the North";Curses;cur;;;;10;;1;20
1660;Necromancer;0;"Well of Silence";"Well Spell. Exploit target corpse to create a Well of Silence for 10..30 seconds. Foes within the well cannot use shouts or chants and suffer -1..4 Health degeneration.";"Well Spell";we;Nightfall;Curses;cur;;;;10;;1;20
818;Necromancer;0;"Well of Weariness";"Well Spell. Exploit target corpse to create a Well of Weariness for 10..55 seconds. Enemies within the Well of Weariness suffer -1 Energy degeneration.";"Well Spell";we;Factions;Curses;cur;;;;5;;1;5
125;Necromancer;1;Wither;"Elite Hex Spell. For 5..35 seconds, target foe suffers -2..4 Health degeneration and -1 Energy degeneration. If target foe's Energy reaches 0, that foe takes 15..75 damage and Wither ends.";"Hex Spell";he;Prophecies;Curses;cur;;;;10;;2;10
84;Necromancer;0;"Animate Bone Fiend";"Spell. Exploit nearest corpse to animate a level 1..17 bone fiend. Bone fiends can attack at range.";Spell;sp;Core;"Death Magic";dea;;;;25;;3;5
83;Necromancer;0;"Animate Bone Horror";"Spell. Exploit nearest corpse to animate a level 1..17 bone horror.";Spell;sp;Prophecies;"Death Magic";dea;;;;10;;3;5
85;Necromancer;0;"Animate Bone Minions";"Spell. Exploit nearest corpse to animate two level 0..12 bone minions.";Spell;sp;Core;"Death Magic";dea;;;;15;;3;5
832;Necromancer;1;"Animate Flesh Golem";"Elite Spell. Exploit nearest corpse to animate a level 3..25 Flesh Golem. The Flesh Golem leaves an exploitable corpse. You can have only one Flesh Golem at a time.";Spell;sp;Factions;"Death Magic";dea;;;;10;;3;30
1351;Necromancer;0;"Animate Shambling Horror";"Spell. Exploit nearest corpse to create a level 1..17 shambling horror. When the shambling horror dies, it is replaced by a level 0..15 jagged horror that causes Bleeding with each of its attacks.";Spell;sp;Nightfall;"Death Magic";dea;;;;15;;3;25
805;Necromancer;0;"Animate Vampiric Horror";"Spell.  Exploit nearest corpse to animate a level 1..17 Vampiric Horror. Whenever a Vampiric Horror you control deals damage, you gain the same amount of Health.";Spell;sp;Factions;"Death Magic";dea;;;;15;;3;15
114;Necromancer;1;"Aura of the Lich";"Elite Enchantment Spell. All corpses within earshot are exploited and you animate a level 5..45 bone horror plus one for each corpse exploited in this way. For 1..17 seconds, your Death Magic attribute is increased by +1.";"Enchantment Spell";en;Prophecies;"Death Magic";dea;;;;15;;2;45
1068;Necromancer;0;"Bitter Chill";"Spell. Target foe is struck for 15..60 cold damage.  If that foe had more Health than you, Bitter Chill recharges instantly.";Spell;sp;Factions;"Death Magic";dea;;;;5;;1;10
120;Necromancer;0;"Blood of the Master";"Spell. All of your undead allies are healed for 30..116 Health. You sacrifice an additional 2% maximum Health per minion healed in this way.";Spell;sp;Core;"Death Magic";dea;5;;;5;;1;2
98;Necromancer;0;"Consume Corpse";"Spell. Exploit a random target. You teleport to that corpse's location and gain 25..100 Health and 5..20 Energy.";Spell;sp;Prophecies;"Death Magic";dea;;;;10;;1;
1356;Necromancer;1;Contagion;"Elite Enchantment Spell. For 60 seconds, whenever you suffer from a new condition, all foes in the area suffer from that same condition and you sacrifice 10..5% maximum Health.";"Enchantment Spell";en;Nightfall;"Death Magic";dea;;;;5;;1;20
116;Necromancer;0;"Dark Aura";"Enchantment Spell. For 30 seconds, whenever target ally sacrifices Health, Dark Aura deals 5..50 shadow damage to adjacent foes, and you lose 5..20 Health.";"Enchantment Spell";en;Core;"Death Magic";dea;;;;10;;1;10
104;Necromancer;0;"Death Nova";"Enchantment Spell. For 30 seconds, if target ally dies, all adjacent foes take 26..100 damage and are Poisoned for 15 seconds.";"Enchantment Spell";en;Core;"Death Magic";dea;;;;5;;2;
89;Necromancer;0;"Deathly Chill";"Spell. Target foe is struck for 5..50 cold damage. If that foe's Health is above 50%, you deal an additional 5..50 shadow damage.";Spell;sp;Prophecies;"Death Magic";dea;;;;10;;1;5
105;Necromancer;0;"Deathly Swarm";"Spell. Deathly Swarm flies out slowly and strikes for 30..90 cold damage on up to three targets in the area.";Spell;sp;Core;"Death Magic";dea;;;;10;;2;6
817;Necromancer;1;Discord;"Elite Spell. If target foe is suffering from a condition and under the effects of a hex or an enchantment, that foe suffers 30..110 damage.";Spell;sp;Factions;"Death Magic";dea;;;;5;;1;2
1354;Necromancer;0;"Feast for the Dead";"Spell. Destroy target animated undead ally. All of your other animated undead allies are healed for 10..100 Health.";Spell;sp;Nightfall;"Death Magic";dea;;;;5;;0.25;10
841;Necromancer;0;"Fetid Ground";"Spell. Target foe is struck for 15..65 cold damage. If that foe is knocked down, that foe becomes Poisoned for 5..20 seconds.";Spell;sp;Factions;"Death Magic";dea;;;;5;;0.75;10
139;Necromancer;0;"Infuse Condition";"Enchantment Spell. For the next 15..60 seconds, whenever you receive a condition, that condition is transferred to your closest minion instead.";"Enchantment Spell";en;Prophecies;"Death Magic";dea;;;;5;;1;20
1355;Necromancer;1;"Jagged Bones";"Elite Enchantment Spell. For 30 seconds, whenever target undead servant dies, it is replaced by a level 0..15 jagged horror that causes Bleeding with each of its attacks.";"Enchantment Spell";en;Nightfall;"Death Magic";dea;;;;5;;1;15
122;Necromancer;0;"Malign Intervention";"Hex Spell. For 5..20 seconds, target foe receives 20% less benefit from healing. If target foe dies while hexed with Malign Intervention, a level 1..17 masterless bone horror is summoned.";"Hex Spell";he;Prophecies;"Death Magic";dea;;;;10;;1;5
97;Necromancer;0;"Necrotic Traversal";"Spell. Exploit a random corpse. You teleport to that corpse's location and all nearby foes become Poisoned for 5..20 seconds.";Spell;sp;Prophecies;"Death Magic";dea;;;;5;;0.75;
1352;Necromancer;1;"Order of Undeath";"Elite Spell. For 5 seconds, your minions deal +3..16 damage, but you lose 2% of your maximum Health whenever one of your minions hits with an attack.";Spell;sp;Nightfall;"Death Magic";dea;;;;10;;1;5
2058;Necromancer;0;"Putrid Bile";"Hex Spell. For 5..20 seconds, target foe suffers -1..3 Health degeneration. If that foe dies while under the effects of this hex, all nearby foes take 25..85 damage.";"Hex Spell";he;"Eye of the North";"Death Magic";dea;;;;10;;1;12
95;Necromancer;0;"Putrid Explosion";"Spell. The corpse nearest your target explodes, sending out a shockwave that deals 24..120 damage to nearby foes.";Spell;sp;Core;"Death Magic";dea;;;;10;;1;5
1353;Necromancer;0;"Putrid Flesh";"Spell. Destroy one of your target animated undead minions. All foes near that creature are Diseased for 5..15 seconds.";Spell;sp;Nightfall;"Death Magic";dea;;;;10;;0.25;
935;Necromancer;0;"Rising Bile";"Hex Spell. For 20 seconds, this hex does nothing.  When Rising Bile ends, that foe and all foes in the area take 1..6 damage for each second Rising Bile was in effect.";"Hex Spell";he;Factions;"Death Magic";dea;;;;10;;1;20
106;Necromancer;0;"Rotting Flesh";"Spell. Target fleshy foe becomes Diseased for 10..25 seconds, slowly losing Health.";Spell;sp;Core;"Death Magic";dea;;;;15;;3;3
96;Necromancer;0;"Soul Feast";"Spell. Exploit nearest corpse to gain 50..280 Health.";Spell;sp;Core;"Death Magic";dea;;;;10;;1;
113;Necromancer;1;"Tainted Flesh";"Elite Enchantment Spell. For 20..44 seconds, target ally is immune to disease, and anyone striking that ally in melee becomes Diseased for 3..15 seconds.";"Enchantment Spell";en;Core;"Death Magic";dea;;;;5;;1;
152;Necromancer;0;"Taste of Death";"Spell. Steal up to 100..400 Health from target animated undead ally.";Spell;sp;Core;"Death Magic";dea;;;;5;;0.25;
1069;Necromancer;0;"Taste of Pain";"Spell. If target foe is below 50% Health, you gain 30..150 Health.";Spell;sp;Factions;"Death Magic";dea;;;;5;;0.25;10
1659;Necromancer;1;"Toxic Chill";"Elite Spell. Target foe is struck for 15..75 cold damage. If that foe is under the effects of a hex or enchantment, that foe becomes Poisoned for 10..25 seconds.";Spell;sp;Nightfall;"Death Magic";dea;;;;5;;1;5
88;Necromancer;0;"Verata's Aura";"Enchantment Spell. All hostile animated undead in the area become bound to you. Verata's Aura ends after 120..300 seconds. When Verata's Aura ends, you lose your bond with any undead bound to you. (50% failure chance with Death Magic 4 or less.)";"Enchantment Spell";en;Prophecies;"Death Magic";dea;33;;;15;;0.75;30
87;Necromancer;0;"Verata's Gaze";"Spell. If target hostile animated undead has a master, its bond to its master is broken, making it hostile to all other creatures. If it had no master, you become its master. (50% failure chance with Death Magic 4 or less.)";Spell;sp;Prophecies;"Death Magic";dea;;;;5;;1;5
90;Necromancer;0;"Verata's Sacrifice";"Spell. For 5..10 seconds, your undead allies gain +10 Health regeneration. All conditions are removed from those allies and transferred to you. If this spell is successful and you have control of 3 or fewer minions, Verata's Sacrifice instantly recharges.";Spell;sp;Prophecies;"Death Magic";dea;15;;;10;;2;60
828;Necromancer;0;"Vile Miasma";"Hex Spell. Target foe is struck for 10..65 cold damage. If suffering from a condition, that foe is hexed with Vile Miasma and suffers -1..5 Health degeneration for 10 seconds.";"Hex Spell";he;Factions;"Death Magic";dea;;;;10;;1;15
155;Necromancer;0;"Vile Touch";"Skill. Touch target foe to deal 20..65 damage.";Skill;sk;Core;"Death Magic";dea;;;;10;;0.75;2
107;Necromancer;1;Virulence;"Elite Spell. If target foe was already suffering from a condition, that foe suffers from Disease, Poison, and Weakness for 3..15 seconds.";Spell;sp;Prophecies;"Death Magic";dea;;;;5;;1;15
93;Necromancer;0;"Well of Suffering";"Well Spell. Exploit nearest corpse to create a Well of Suffering at its location. For 10..30 seconds, foes in that area suffer -1..6 Health degeneration.";"Well Spell";we;Prophecies;"Death Magic";dea;;;;10;;1;10
94;Necromancer;0;"Well of the Profane";"Well Spell. Exploit nearest corpse to create a Well of the Profane at its location. For 8..20 seconds, foes in that area are stripped of all enchantments and cannot be the target of further enchantments. (50% failure chance with Death Magic 4 or less.)";"Well Spell";we;Core;"Death Magic";dea;;;;25;;3;10
1997;Necromancer;0;"Withering Aura";"Enchantment Spell. For 5..20 seconds, target ally's melee attacks cause Weakness for 5..20 seconds.";"Enchantment Spell";en;"Eye of the North";"Death Magic";dea;;;;5;;1;3
2189;Necromancer;0;"Angorodon's Gaze";"Spell. Steal 10..40 Health from target foe. If you are suffering from a condition, you gain 1..13 Energy.";Spell;sp;"Eye of the North";"Soul Reaping";sou;;;;5;;1;10
2057;Necromancer;0;"Foul Feast";"Spell. All conditions are transferred from target other ally to yourself. For each condition acquired in this way, you gain 0..45 Health and 0..3 Energy.";Spell;sp;"Eye of the North";"Soul Reaping";sou;;;;5;;0.25;4
2138;Necromancer;0;"Hexer's Vigor";"Enchantment Spell. For 10 seconds, you have +1..8 Health regeneration. Hexer's Vigor ends if you cast a non-Hex skill.";"Enchantment Spell";en;"Eye of the North";"Soul Reaping";sou;;;;5;;0.25;10
821;Necromancer;1;"Icy Veins";"Elite Hex Spell. Target foe is struck for 10..90 cold damage. For 10..35 seconds, if target foe dies all nearby foes are struck for 20..110 cold damage.";"Hex Spell";he;Factions;"Soul Reaping";sou;;;;10;;1;5
2139;Necromancer;0;Masochism;"Enchantment Spell. For 30 seconds, you gain 1..4 Energy whenever you sacrifice Health.";"Enchantment Spell";en;"Eye of the North";"Soul Reaping";sou;;;;5;;1;20
808;Necromancer;1;"Reaper's Mark";"Elite Hex Spell. For 30 seconds, target foe suffers -1..5 Health degeneration. If that foe dies while hexed with Reaper's Mark, you gain 5..15 Energy.";"Hex Spell";he;Nightfall;"Soul Reaping";sou;;;;5;;1;15
1365;Necromancer;0;"Signet of Lost Souls";"Signet. If target foe is below 50% Health, you gain 10..100 Health and 1..10 Energy.";Signet;si;Nightfall;"Soul Reaping";sou;;;;;;0.25;8
1363;Necromancer;0;"Signet of Sorrow";"Signet. Target foe takes 15..75 damage. If target foe is near a corpse or has a dead pet, this skill recharges instantly.";Signet;si;Nightfall;"Soul Reaping";sou;;;;;;1;30
764;Necromancer;1;"Wail of Doom";"Elite Hex Spell. For 1..4 second[s], all of target foe's attributes are set to 0.";"Hex Spell";he;Factions;"Soul Reaping";sou;15;;;1;;0.25;10
75;Mesmer;0;"Arcane Echo";"Enchantment Spell. If you cast a Spell in the next 20 seconds, Arcane Echo is replaced with that Spell for 20 seconds. Arcane Echo ends prematurely if you use a non-Spell skill.";"Enchantment Spell";en;Core;;;;;;15;;2;20
65;Mesmer;0;"Arcane Mimicry";"Spell. For 20 seconds, Arcane Mimicry becomes the non-Form Elite skill from target other ally.";Spell;sp;Core;;;;;;15;;2;60
2092;Mesmer;0;"Cauchemar éthéré";"L'ennemi visé perd 5..8 points d'énergie. Pour chaque point d'énergie perdu de cette manière, la cible et tous les ennemis dans la zone subissent une dégénération de santé de -1 pendant 10 secondes.";"Hex Spell";he;Factions;"Allegiance rank";kur;;;;10;;3;25
1060;Mesmer;0;"Celestial Haste";"Spell. For 15 seconds, your entire party has 50% fast casting and all skills recharge 25% faster.";Spell;sp;Factions;;;;;;;;1;
2102;Mesmer;0;"Cry of Pain";"Spell. Interrupt target foe's skill. If that foe was suffering from a Mesmer Hex, that foe and all foes in the area take 65..100 damage.";Spell;sp;Nightfall;"Sunspear rank";sun;;;;10;;0.25;15
74;Mesmer;1;Echo;"Elite Enchantment Spell. For 30 seconds, Echo is replaced with the next Skill you use. Echo acts as this Skill for 30 seconds.";"Enchantment Spell";en;Core;;;;;;5;;1;10
78;Mesmer;0;Epidemic;"Spell. Spread all negative Conditions and their remaining durations from target foe to all foes adjacent to your target.";Spell;sp;Core;;;;;;5;;0.25;5
1949;Mesmer;0;"Ether Nightmare";"Hex Spell. Target foe loses 5..8 Energy. For each point of Energy lost in this way, that foe and all foes in the area suffer -1 Health degeneration for 10 seconds.";"Hex Spell";he;Factions;"Allegiance rank";lux;;;;10;;3;25
954;Mesmer;1;"Expel Hexes";"Elite Spell. Remove up to 2 Hexes from target ally.";Spell;sp;Factions;;;;;;5;;1;8
1334;Mesmer;0;Hypochondria;"Spell. Target foe suffers from the same Conditions as all foes in the area.";Spell;sp;Nightfall;;;;;;5;;1;7
877;Mesmer;0;"Lyssa's Balance";"Spell. Target foe loses one Enchantment. If you have more Enchantments than target foe, this skill has no effect.";Spell;sp;Factions;;;;;;5;;1;15
933;Mesmer;1;"Shatter Storm";"Elite Spell. Target foe loses all Enchantments. For each Enchantment removed this way, Shatter Storm is disabled for an additional 7 seconds.";Spell;sp;Factions;;;;;;10;;1;
882;Mesmer;0;"Signet of Disenchantment";"Signet.  Lose all Energy. Target foe loses one Enchantment.";Signet;si;Factions;;;;;;;;1;15
58;Mesmer;1;"Signet of Midnight";"Elite Signet. You and target touched foe become Blinded for 15 seconds.";Signet;si;Prophecies;;;;;;;;2;10
1344;Mesmer;0;"Web of Disruption";"Hex Spell. Interrupt target foe. For 10 seconds, target foe is Hexed with Web of Disruption.  When this Hex ends, that foe is interrupted again.";"Hex Spell";he;Nightfall;;;;;;5;;0.25;15
2055;Mesmer;0;Aneurysm;"Spell. Target foe regains all Energy. For each point of Energy gained in this way, that foe takes 1..3 damage.";Spell;sp;"Eye of the North";"Domination Magic";dom;;;;5;;1;5
1062;Mesmer;0;"Arcane Larceny";"Spell. For 5..35 seconds, one random spell is disabled for target foe and Arcane Larceny is replaced by that spell.";Spell;sp;Factions;"Domination Magic";dom;;;;10;;1;
81;Mesmer;0;"Arcane Thievery";"Spell. For 5..35 seconds, one random spell is disabled for target foe, and Arcane Thievery is replaced by that spell.";Spell;sp;Prophecies;"Domination Magic";dom;;;;10;;1;
28;Mesmer;0;Backfire;"Hex Spell. For 10 seconds, whenever target foe casts a spell, that foe takes 35..140 damage.";"Hex Spell";he;Core;"Domination Magic";dom;;;;15;;3;20
